Bus Name,Bus Type,Start Time,End Time,Rating,Total Duration,Price,Seats Available,Route Name,Route Link,State
Raj Kalpana Travels Pvt.ltd.,Bharat Benz A/C Seater /Sleeper (2+1),13:00,17:30,4.7,04h 30m,709,13 Seats available,Lucknow To Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Uttar
Gola Bus Service,VE A/C Seater / Sleeper (2+1),22:20,3:00,4.3,04h 40m,729,32 Seats available,Lucknow To Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Uttar
NueGo,A/C Seater (2+2),10:00,14:35,3.7,04h 35m,428,1 Seat available,Agra To Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Uttar
NueGo,A/C Seater (2+2),12:00,16:45,3.6,04h 45m,284,2 Seats available,Agra To Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Uttar
FlixBus,Bharat Benz A/C Seater (2+2),13:10,18:40,3.1,05h 30m,279.46,8 Seats available,Agra To Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Uttar
FlixBus,Bharat Benz A/C Seater (2+2),13:30,19:00,4.1,05h 30m,345.54,15 Seats available,Agra To Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Uttar
Bihar state road transport corporation (BSRTC) - 137431,Volvo AC Seater 2+2,22:00,11:59,3.4,13h 59m,2063,20 Seats available,Gorakhpur To Delhi,https://www.redbus.in/bus-tickets/gorakhpur-to-delhi,Uttar
Gola Bus Service,VE A/C Seater / Sleeper (2+1),15:40,5:20,4.7,13h 40m,1599,30 Seats available,Gorakhpur To Delhi,https://www.redbus.in/bus-tickets/gorakhpur-to-delhi,Uttar
Gola Bus Service,VE A/C Seater / Sleeper (2+1),18:40,7:55,4.6,13h 15m,1599,31 Seats available,Gorakhpur To Delhi,https://www.redbus.in/bus-tickets/gorakhpur-to-delhi,Uttar
AdAnshi Raj Shree Travels,Bharat Benz A/C Sleeper (2+1),16:15,5:00,4.3,12h 45m,1294,8 Seats available,Gorakhpur To Delhi,https://www.redbus.in/bus-tickets/gorakhpur-to-delhi,Uttar
UPSRTC - RKD0039,Janrath AC Seater 2+2,21:00,5:00,4.1,08h 00m,864,36 Seats available,Bareilly To Dehradun,https://www.redbus.in/bus-tickets/bareilly-to-dehradun,Uttar
UPSRTC - SJP0656,Ordinary Non AC Seater 2+3,21:01,5:50,3.3,08h 49m,571,52 Seats available,Bareilly To Dehradun,https://www.redbus.in/bus-tickets/bareilly-to-dehradun,Uttar
UPSRTC - VKS0001,Janrath AC Seater 2+2,22:05,5:15,2.6,07h 10m,880,36 Seats available,Bareilly To Dehradun,https://www.redbus.in/bus-tickets/bareilly-to-dehradun,Uttar
Shatabdi Travels,Bharat Benz A/C Sleeper (2+1),23:45,4:45,3.9,05h 00m,899,9 Seats available,Jhansi To Kanpur,https://www.redbus.in/bus-tickets/jhansi-to-kanpur,Uttar
Kamla Travels,Non A/C Seater / Sleeper (2+1),23:55,5:00,3.1,05h 05m,900,18 Seats available,Jhansi To Kanpur,https://www.redbus.in/bus-tickets/jhansi-to-kanpur,Uttar
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:30,2:30,1.9,05h 00m,719,28 Seats available,Jhansi To Kanpur,https://www.redbus.in/bus-tickets/jhansi-to-kanpur,Uttar
Betrwanti Travels,NON A/C Sleeper (2+1),22:45,1:45,2.6,03h 00m,699,3 Seats available,Jhansi To Kanpur,https://www.redbus.in/bus-tickets/jhansi-to-kanpur,Uttar
Gola Bus Service,VE A/C Seater / Sleeper (2+1),22:30,4:35,4.5,06h 05m,1599,23 Seats available,Mathura To Lucknow,https://www.redbus.in/bus-tickets/mathura-to-lucknow,Uttar
RS YADAV SMART BUS,VE A/C Seater / Sleeper (2+1),23:30,5:15,4.8,05h 45m,1499,22 Seats available,Mathura To Lucknow,https://www.redbus.in/bus-tickets/mathura-to-lucknow,Uttar
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),15:00,21:30,4.5,06h 30m,990,14 Seats available,Mathura To Lucknow,https://www.redbus.in/bus-tickets/mathura-to-lucknow,Uttar
Raj Kalpana Travels Pvt.ltd.,VE A/C Seater (2+2),15:00,20:30,4,05h 30m,1299,27 Seats available,Mathura To Lucknow,https://www.redbus.in/bus-tickets/mathura-to-lucknow,Uttar
Yolo Bus,A/C Seater / Sleeper (2+1),22:14,5:58,4.3,07h 44m,399,29 Seats available,Varanasi To Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Uttar
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:30,4:45,4,06h 15m,496,21 Seats available,Varanasi To Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Uttar
PTC-SKYBUS,A/C Seater/Sleeper (2+1),22:30,5:30,4.6,07h 00m,550,14 Seats available,Varanasi To Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Uttar
UPSRTC - SRD1031,Janrath AC Seater 2+3,11:01,16:55,3.3,05h 54m,542,48 Seats available,Lucknow To Bareilly,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Uttar
UPSRTC - SRD1021,Janrath AC Seater 2+2,12:01,17:45,3.3,05h 44m,620,36 Seats available,Lucknow To Bareilly,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Uttar
UPSRTC - RKD0030,Janrath AC Seater 2+2,13:30,19:00,4.2,05h 30m,620,36 Seats available,Lucknow To Bareilly,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Uttar
UPSRTC - BLY0128,Janrath AC Seater 2+2,14:01,20:00,3.3,05h 59m,620,36 Seats available,Lucknow To Bareilly,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Uttar
UPSRTC - SRD1027,Janrath AC Seater 2+2,14:31,20:15,3.3,05h 44m,620,36 Seats available,Lucknow To Bareilly,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Uttar
RSRTC - 195955,Express Non AC Seater 2+3,12:00,17:00,3.6,05h 00m,319,41 Seats available,Bareilly To Agra,https://www.redbus.in/bus-tickets/bareilly-to-agra,Uttar
RSRTC - 195742,A/C Seater / Sleeper (2+1),23:59,6:30,1.5,06h 31m,664,31 Seats available,Delhi To Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,Uttar
International Tourist Centre,VE A/C Seater / Sleeper (2+1),22:25,5:25,4.8,07h 00m,590,39 Seats available,Delhi To Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,Uttar
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:00,5:00,4.7,06h 00m,899,21 Seats available,Delhi To Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,Uttar
RS YADAV SMART BUS,A/C Seater / Sleeper (2+1),22:00,5:00,4.5,07h 00m,599,27 Seats available,Delhi To Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,Uttar
UPSRTC - CVL0038,Janrath AC Seater 2+3,11:01,16:00,1.2,04h 59m,375,48 Seats available,Allahabad To Azamgarh,https://www.redbus.in/bus-tickets/allahabad-to-azamgarh,Uttar
UPSRTC - BND0044,Ordinary Non AC Seater 2+3,11:15,15:15,3.3,04h 00m,291,52 Seats available,Allahabad To Azamgarh,https://www.redbus.in/bus-tickets/allahabad-to-azamgarh,Uttar
UPSRTC - JNP0182,Ordinary Non AC Seater 2+3,12:30,16:44,3.3,04h 14m,291,52 Seats available,Allahabad To Azamgarh,https://www.redbus.in/bus-tickets/allahabad-to-azamgarh,Uttar
UPSRTC - JNP0338,Ordinary Non AC Seater 2+3,12:31,16:45,3.3,04h 14m,291,52 Seats available,Allahabad To Azamgarh,https://www.redbus.in/bus-tickets/allahabad-to-azamgarh,Uttar
UPSRTC - JNP0359,Ordinary Non AC Seater 2+3,12:32,16:46,3.3,04h 14m,291,52 Seats available,Allahabad To Azamgarh,https://www.redbus.in/bus-tickets/allahabad-to-azamgarh,Uttar
RS YADAV SMART BUS,Bharat Benz A/C Seater /Sleeper (2+1),22:45,5:55,4.8,07h 10m,1399,10 Seats available,Shahjahanpur To Delhi,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Uttar
City Express,AC Seater (2+3),11:35,16:56,3.7,05h 21m,320,26 Seats available,Digha To Barasat West Bengal,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Wbtc
Snemita Paribahan,AC Seater (2+3),11:35,17:10,3.6,05h 35m,351,20 Seats available,Digha To Barasat West Bengal,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Wbtc
The Joy Ride,A/C Seater / Sleeper (2+2),21:15,3:35,3.7,06h 20m,650,45 Seats available,Digha To Barasat West Bengal,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Wbtc
Express Line,Scania Multi-Axle AC Semi Sleeper (2+2),10:30,14:30,4.8,04h 00m,486,12 Seats available,Durgapur To Kolkata,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Wbtc
SHYAMOLI Pvt. Ltd.(Karunamoyee),Scania Multi-Axle AC Semi Sleeper (2+2),11:00,15:00,4.7,04h 00m,486,18 Seats available,Durgapur To Kolkata,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Wbtc
SHYAMOLI Pvt. Ltd.(Karunamoyee),Scania Multi-Axle AC Semi Sleeper (2+2),11:00,15:00,3.8,04h 00m,486,17 Seats available,Durgapur To Kolkata,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Wbtc
Express Line,Volvo 9600 Multi Axle Semi-Sleeper (2+2),13:45,18:15,4.5,04h 30m,299,22 Seats available,Digha To Kolkata,https://www.redbus.in/bus-tickets/digha-to-kolkata,Wbtc
Shyamoli Paribahan Pvt Ltd,VE A/C Seater (2+2),13:45,18:55,4.3,05h 10m,299,23 Seats available,Digha To Kolkata,https://www.redbus.in/bus-tickets/digha-to-kolkata,Wbtc
Mayuri Express,A/C Seater (2+3),11:15,16:00,4.3,04h 45m,270,54 Seats available,Digha To Kolkata,https://www.redbus.in/bus-tickets/digha-to-kolkata,Wbtc
SBSTC-BARASAT - DIGHA - VIA - NIBEDITA SETU - 11:15 - 927,Non AC Seater (2+3),11:15,0:00,2.6,12h 45m,170,38 Seats available,Barasat West Bengal To Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,Wbtc
WBTC (CTC) HABRA-DIGHA via Bally - 26|14:00,Non AC Seater (2+3),14:00,18:00,2.3,04h 00m,161,28 Seats available,Barasat West Bengal To Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,Wbtc
Ankita Paribahan,AC Seater (2+3),12:30,18:00,2.7,05h 30m,360,51 Seats available,Barasat West Bengal To Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,Wbtc
Radhakrishna Tourist Service,Non AC Seater (2+3),15:45,21:15,New,05h 30m,196,54 Seats available,Barasat West Bengal To Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,Wbtc
WBTC (CTC) KOLKATA - ASANSOL - PURULIA (AC VOLVO) Banglashree Express - 133|13:45,Volvo AC Seater (2+2),13:45,16:45,4.2,03h 00m,350,33 Seats available,Kolkata To Durgapur,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Wbtc
Greenline,Volvo A/C Seater (2+2),10:05,13:50,4.6,03h 45m,486,33 Seats available,Kolkata To Durgapur,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Wbtc
Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),10:05,13:15,4.4,03h 10m,486,33 Seats available,Kolkata To Durgapur,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Wbtc
Express Line,Volvo 9600 A/C Seater (2+2),10:25,14:25,4.6,04h 00m,486,36 Seats available,Kolkata To Durgapur,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Wbtc
Shyamoli Paribahan Pvt Ltd,VE A/C Seater (2+2),23:30,4:30,4.6,05h 00m,682,35 Seats available,Kolkata To Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Wbtc
Sagufta Travels(Maa Chandi),A/C Seater / Sleeper (2+2),23:57,5:10,4.2,05h 13m,347,28 Seats available,Kolkata To Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Wbtc
SBSTC-BARASAT - DIGHA - VIA - NIBEDITA SETU - 11:15 - 927,Non AC Seater (2+3),11:15,0:00,3.9,12h 45m,141,38 Seats available,Barasat West Bengal To Contai Kanthi,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-contai-kanthi,Wbtc
WBTC (CTC) HABRA-DIGHA via Bally - 26|14:00,Non AC Seater (2+3),14:00,17:10,3.6,03h 10m,131,27 Seats available,Barasat West Bengal To Contai Kanthi,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-contai-kanthi,Wbtc
SBSTC-BARASAT - DIGHA - VIA - NIBEDITA SETU - 11:15 - 927,Non AC Seater (2+3),11:15,0:00,4.1,12h 45m,100,41 Seats available,Barasat West Bengal To Nandakumar,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-nandakumar,Wbtc
WBTC (CTC) HABRA-DIGHA via Bally - 26|14:00,Non AC Seater (2+3),14:00,16:10,4.6,02h 10m,90,27 Seats available,Barasat West Bengal To Nandakumar,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-nandakumar,Wbtc
SBSTC-BARASAT - DIGHA - VIA - NIBEDITA SETU - 11:15 - 927,Non AC Seater (2+3),11:15,0:00,4.5,12h 45m,79,45 Seats available,Barasat West Bengal To Kolaghat,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-kolaghat,Wbtc
WBTC (CTC) HABRA-DIGHA via Bally - 26|14:00,Non AC Seater (2+3),14:00,15:40,3.7,01h 40m,69,29 Seats available,Barasat West Bengal To Kolaghat,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-kolaghat,Wbtc
WBTC (CTC) KOLKATA -BOLPUR - SURI (AC-VOLVO) - 104|14:30,Volvo AC Seater (2+2),14:30,19:10,3.9,04h 40m,435,28 Seats available,Kolkata To Suri,https://www.redbus.in/bus-tickets/kolkata-to-suri,Wbtc
SBSTC-BARASAT - DIGHA - VIA - NIBEDITA SETU - 11:15 - 927,Non AC Seater (2+3),11:15,13:36,3.4,02h 21m,122,43 Seats available,Barasat West Bengal To Heria,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-heria,Wbtc
WBTC (CTC) HABRA-DIGHA via Bally - 26|14:00,Non AC Seater (2+3),14:00,16:40,3.8,02h 40m,112,29 Seats available,Barasat West Bengal To Heria,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-heria,Wbtc
WBTC (CTC) KOLKATA -BOLPUR - SURI (AC-VOLVO) - 104|14:30,Volvo AC Seater (2+2),14:30,18:15,4.1,03h 45m,375,28 Seats available,Kolkata To Bolpur West Bengal,https://www.redbus.in/bus-tickets/kolkata-to-bolpur-west-bengal,Wbtc
WBTC (CTC) HABRA-DIGHA via Bally - 26|12:45,Non AC Seater (2+3),12:45,18:00,3.5,05h 15m,179,28 Seats available,Habra To Digha,https://www.redbus.in/bus-tickets/habra-to-digha,Wbtc
WBTC (CTC) KOLKATA - ASANSOL - PURULIA (AC VOLVO) Banglashree Express - 133|13:45,Volvo AC Seater (2+2),13:45,17:40,4.3,03h 55m,430,24 Seats available,Kolkata To Asansol,https://www.redbus.in/bus-tickets/kolkata-to-asansol,Wbtc
Greenline,Volvo A/C Seater (2+2),10:05,14:50,4.7,04h 45m,524,33 Seats available,Kolkata To Asansol,https://www.redbus.in/bus-tickets/kolkata-to-asansol,Wbtc
Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),10:05,14:15,4.1,04h 10m,524,24 Seats available,Kolkata To Asansol,https://www.redbus.in/bus-tickets/kolkata-to-asansol,Wbtc
Express Line,Volvo 9600 A/C Seater (2+2),10:25,15:25,4.7,05h 00m,524,36 Seats available,Kolkata To Asansol,https://www.redbus.in/bus-tickets/kolkata-to-asansol,Wbtc
SBSTC-DIGHA - HABRA - 13:40 (DIGHA DEPOT) - 522,Non AC Seater (2+3),13:40,20:40,3.8,07h 00m,188,50 Seats available,Digha To Habra,https://www.redbus.in/bus-tickets/digha-to-habra,Wbtc
City Express,AC Seater (2+3),11:35,17:45,3.6,06h 10m,320,26 Seats available,Digha To Habra,https://www.redbus.in/bus-tickets/digha-to-habra,Wbtc
Satya Paribahan,A/C Executive (2+3),11:50,18:00,4.4,06h 10m,350,24 Seats available,Digha To Habra,https://www.redbus.in/bus-tickets/digha-to-habra,Wbtc
Snemita Paribahan,AC Seater (2+3),11:35,17:55,2.9,06h 20m,351,20 Seats available,Digha To Habra,https://www.redbus.in/bus-tickets/digha-to-habra,Wbtc
WBTC (CTC) Habra- Barasat- Haldia - 180|16:45,Non AC Seater (2+3),16:45,20:00,3.8,03h 15m,113,31 Seats available,Haldia To Barasat West Bengal,https://www.redbus.in/bus-tickets/haldia-to-barasat-west-bengal,Wbtc
WBTC (CTC) Habra- Barasat- Haldia - 180|16:45,Non AC Seater (2+3),16:45,19:30,4,02h 45m,97,31 Seats available,Haldia To Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata,Wbtc
Greenline,Volvo A/C Seater (2+2),10:05,12:20,4.8,02h 15m,429,36 Seats available,Kolkata To Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Wbtc
Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),10:05,11:15,4.4,01h 10m,429,22 Seats available,Kolkata To Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Wbtc
Express Line,Volvo 9600 A/C Seater (2+2),10:25,12:35,4.4,02h 10m,429,39 Seats available,Kolkata To Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Wbtc
Greenline (Karunamoyee),Volvo A/C B11R Multi Axle Semi Sleeper (2+2),11:00,13:30,4.5,02h 30m,429,26 Seats available,Kolkata To Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Wbtc
WBTC (CTC) HABRA-DIGHA via Bally - 26|12:45,Non AC Seater (2+3),12:45,16:10,3.2,03h 25m,108,29 Seats available,Habra To Nandakumar,https://www.redbus.in/bus-tickets/habra-to-nandakumar,Wbtc
WBTC (CTC) KOLKATA - ASANSOL - PURULIA (AC VOLVO) Banglashree Express - 133|17:00,Volvo AC Seater (2+2),17:00,19:55,3.6,02h 55m,240,25 Seats available,Durgapur To Purulia,https://www.redbus.in/bus-tickets/durgapur-to-purulia,Wbtc
WBTC (CTC) HABRA-BARASAT- JOYRAMBATI- BISHNUPUR - 177|14:50,Non AC Seater (2+3),14:50,18:35,3.7,03h 45m,90,40 Seats available,Jayrambati West Bengal To Barasat West Bengal,https://www.redbus.in/bus-tickets/jayrambati-west-bengal-to-barasat-west-bengal,Wbtc
WBTC (CTC) Habra - Barasat - Durgapur - Asansol - 100|14:25,Non AC Seater (2+3),14:25,17:25,3.6,03h 00m,147,41 Seats available,Durgapur To Barasat West Bengal,https://www.redbus.in/bus-tickets/durgapur-to-barasat-west-bengal,Wbtc
WBTC (CTC) KOLKATA - ASANSOL - PURULIA (AC VOLVO) Banglashree Express - 133|13:45,Volvo AC Seater (2+2),13:45,19:55,3.7,06h 10m,595,24 Seats available,Kolkata To Purulia,https://www.redbus.in/bus-tickets/kolkata-to-purulia,Wbtc
